X Y Z
35.1535006 56.0960854 0
35.0973869 56.1312109 0
35.0412381 56.1662802 0
34.9850544 56.2012933 0
34.9288356 56.2362503 0
34.8725819 56.271151 0
34.8162933 56.3059954 0
34.7599699 56.3407836 0
34.7036118 56.3755154 0
34.6472189 56.4101908 0
34.5907914 56.4448098 0
34.5343293 56.4793723 0
34.4778327 56.5138784 0
34.4213016 56.548328 0
34.364736 56.582721 0
34.3081361 56.6170575 0
34.2515019 56.6513373 0
34.1948335 56.6855605 0
34.1381308 56.7197269 0
34.081394 56.7538367 0
34.0246232 56.7878897 0
33.9678183 56.8218859 0
33.9109794 56.8558253 0
33.8541066 56.8897079 0
33.7972 56.9235335 0
33.7402596 56.9573023 0
33.6832854 56.9910141 0
33.6262776 57.0246688 0
33.5692361 57.0582666 0
33.5121611 57.0918073 0
33.4550525 57.1252909 0
33.3979105 57.1587174 0
33.3407351 57.1920867 0
33.2835264 57.2253989 0
33.2262843 57.2586538 0
33.1690091 57.2918514 0
33.1117006 57.3249918 0
33.0543591 57.3580748 0
32.9969845 57.3911005 0
32.9395769 57.4240688 0
32.8821364 57.4569796 0
32.824663 57.489833 0
32.7671567 57.5226289 0
32.7096177 57.5553673 0
32.652046 57.5880482 0
32.5944417 57.6206714 0
32.5368047 57.653237 0
32.4791352 57.685745 0
32.4214332 57.7181953 0
32.3636988 57.7505879 0
32.3059321 57.7829227 0
32.248133 57.8151997 0
32.1903017 57.8474189 0
32.1324382 57.8795803 0
32.0745426 57.9116838 0
32.0166148 57.9437294 0
31.9586551 57.975717 0
31.9006634 58.0076467 0
31.8426398 58.0395183 0
31.7845844 58.0713319 0
31.7264972 58.1030875 0
31.6683783 58.1347849 0
31.6102277 58.1664242 0
31.5520454 58.1980054 0
31.4938317 58.2295283 0
31.4355864 58.260993 0
31.3773097 58.2923995 0
31.3190016 58.3237476 0
31.2606622 58.3550375 0
31.2022916 58.386269 0
31.1438897 58.417442 0
31.0854567 58.4485567 0
31.0269926 58.4796129 0
30.9684975 58.5106107 0
30.9099714 58.5415499 0
30.8514144 58.5724306 0
30.7928266 58.6032527 0
30.7342079 58.6340163 0
30.6755585 58.6647212 0
30.6168785 58.6953674 0
30.5581678 58.7259549 0
30.4994266 58.7564837 0
30.4406549 58.7869537 0
30.3818527 58.817365 0
30.3230202 58.8477174 0
30.2641573 58.878011 0
30.2052642 58.9082457 0
30.1463408 58.9384216 0
30.0873874 58.9685384 0
30.0284038 58.9985963 0
29.9693902 59.0285952 0
29.9103466 59.0585351 0
29.8512731 59.0884159 0
29.7921698 59.1182376 0
29.7330367 59.1480002 0
29.6738738 59.1777037 0
29.6146813 59.207348 0
29.5554591 59.236933 0
29.4962074 59.2664589 0
29.4369262 59.2959254 0
29.3776156 59.3253327 0
29.3182756 59.3546807 0
29.2589063 59.3839693 0
29.1995077 59.4131985 0
29.1400799 59.4423683 0
29.080623 59.4714786 0
29.021137 59.5005295 0
28.9616219 59.5295209 0
28.9020779 59.5584527 0
28.842505 59.587325 0
28.7829033 59.6161377 0
28.7232728 59.6448908 0
28.6636135 59.6735843 0
28.6039256 59.702218 0
28.5442091 59.7307921 0
28.4844641 59.7593065 0
28.4246905 59.787761 0
28.3648886 59.8161558 0
28.3050582 59.8444908 0
28.2451996 59.8727659 0
28.1853127 59.9009812 0
28.1253977 59.9291365 0
28.0654545 59.957232 0
28.0054832 59.9852674 0
27.945484 60.0132429 0
27.8854567 60.0411584 0
27.8254017 60.0690138 0
27.7653187 60.0968092 0
27.7052081 60.1245445 0
27.6450697 60.1522196 0
27.5849036 60.1798346 0
27.52471 60.2073894 0
27.4644889 60.234884 0
27.4042403 60.2623184 0
27.3439643 60.2896925 0
27.2836609 60.3170063 0
27.2233303 60.3442598 0
27.1629724 60.3714529 0
27.1025874 60.3985857 0
27.0421753 60.4256581 0
26.9817361 60.4526701 0
26.9212699 60.4796216 0
26.8607769 60.5065126 0
26.8002569 60.5333431 0
26.7397102 60.5601131 0
26.6791367 60.5868225 0
26.6185366 60.6134714 0
26.5579098 60.6400596 0
26.4972565 60.6665872 0
26.4365767 60.6930541 0
26.3758704 60.7194603 0
26.3151378 60.7458058 0
26.2543788 60.7720906 0
26.1935936 60.7983146 0
26.1327822 60.8244778 0
26.0719447 60.8505801 0
26.0110811 60.8766216 0
25.9501914 60.9026023 0
25.8892759 60.928522 0
25.8283344 60.9543808 0
25.7673671 60.9801787 0
25.7063741 61.0059156 0
25.6453553 61.0315914 0
25.5843109 61.0572063 0
25.5232409 61.08276 0
25.4621454 61.1082527 0
25.4010244 61.1336843 0
25.3398781 61.1590548 0
25.2787063 61.1843641 0
25.2175094 61.2096122 0
25.1562871 61.2347991 0
25.0950398 61.2599247 0
25.0337673 61.2849891 0
24.9724698 61.3099923 0
24.9111474 61.3349341 0
24.8498 61.3598146 0
24.7884277 61.3846337 0
24.7270307 61.4093914 0
24.665609 61.4340877 0
24.6041626 61.4587226 0
24.5426916 61.483296 0
24.481196 61.507808 0
24.419676 61.5322584 0
24.3581315 61.5566473 0
24.2965627 61.5809747 0
24.2349696 61.6052404 0
24.1733522 61.6294446 0
24.1117107 61.6535871 0
24.0500451 61.677668 0
23.9883554 61.7016872 0
23.9266417 61.7256447 0
23.8649041 61.7495405 0
23.8031427 61.7733745 0
23.7413574 61.7971468 0
23.6795484 61.8208572 0
23.6177157 61.8445059 0
23.5558594 61.8680927 0
23.4939795 61.8916176 0
23.4320762 61.9150806 0
23.3701494 61.9384817 0
23.3081992 61.9618209 0
23.2462258 61.9850981 0
23.1842291 62.0083133 0
23.1222092 62.0314666 0
23.0601661 62.0545578 0
22.9981001 62.0775869 0
22.936011 62.1005539 0
22.873899 62.1234589 0
22.8117641 62.1463017 0
22.7496064 62.1690824 0
22.687426 62.1918009 0
22.6252228 62.2144573 0
22.5629971 62.2370514 0
22.5007487 62.2595833 0
22.4384779 62.2820529 0
22.3761847 62.3044602 0
22.313869 62.3268052 0
22.2515311 62.3490879 0
22.1891709 62.3713083 0
22.1267885 62.3934663 0
22.0643839 62.4155619 0
22.0019574 62.437595 0
21.9395088 62.4595658 0
21.8770383 62.481474 0
21.8145459 62.5033198 0
21.7520316 62.5251031 0
21.6894957 62.5468239 0
21.626938 62.5684821 0
21.5643587 62.5900778 0
21.5017579 62.6116108 0
21.4391355 62.6330813 0
21.3764917 62.6544891 0
21.3138266 62.6758342 0
21.2511401 62.6971167 0
21.1884324 62.7183365 0
21.1257034 62.7394936 0
21.0629534 62.7605879 0
21.0001823 62.7816195 0
20.9373902 62.8025883 0
20.8745771 62.8234943 0
20.8117432 62.8443374 0
20.7488885 62.8651177 0
20.686013 62.8858352 0
20.6231168 62.9064898 0
20.5602 62.9270814 0
20.4972627 62.9476101 0
20.4343048 62.9680759 0
20.3713265 62.9884788 0
20.3083279 63.0088186 0
20.2453089 63.0290954 0
20.1822697 63.0493092 0
20.1192103 63.0694599 0
20.0561308 63.0895476 0
19.9930313 63.1095722 0
19.9299117 63.1295337 0
19.8667722 63.149432 0
19.8036129 63.1692672 0
19.7404337 63.1890392 0
19.6772348 63.2087481 0
19.6140162 63.2283937 0
19.550778 63.2479761 0
19.4875203 63.2674952 0
19.4242431 63.2869511 0
19.3609464 63.3063437 0
19.2976304 63.325673 0
19.2342951 63.344939 0
19.1709405 63.3641416 0
19.1075668 63.3832808 0
19.044174 63.4023567 0
18.9807621 63.4213692 0
18.9173313 63.4403182 0
18.8538815 63.4592038 0
18.7904129 63.478026 0
18.7269255 63.4967847 0
18.6634193 63.5154798 0
18.5998945 63.5341115 0
18.5363511 63.5526796 0
18.4727892 63.5711842 0
18.4092088 63.5896252 0
18.34561 63.6080026 0
18.2819928 63.6263164 0
18.2183574 63.6445666 0
18.1547037 63.6627531 0
18.0910319 63.680876 0
18.027342 63.6989352 0
17.963634 63.7169307 0
17.8999081 63.7348624 0
17.8361643 63.7527305 0
17.7724027 63.7705348 0
17.7086233 63.7882753 0
17.6448262 63.805952 0
17.5810114 63.8235649 0
17.5171791 63.841114 0
17.4533292 63.8585993 0
17.3894619 63.8760207 0
17.3255772 63.8933782 0
17.2616751 63.9106718 0
17.1977558 63.9279015 0
17.1338194 63.9450673 0
17.0698657 63.9621692 0
17.005895 63.979207 0
16.9419073 63.9961809 0
16.8779027 64.0130909 0
16.8138812 64.0299367 0
16.7498428 64.0467186 0
16.6857878 64.0634364 0
16.621716 64.0800902 0
16.5576276 64.0966799 0
16.4935227 64.1132054 0
16.4294012 64.1296669 0
16.3652633 64.1460642 0
16.3011091 64.1623974 0
16.2369386 64.1786664 0
16.1727518 64.1948713 0
16.1085489 64.2110119 0
16.0443298 64.2270884 0
15.9800947 64.2431006 0
15.9158436 64.2590486 0
15.8515766 64.2749323 0
15.7872938 64.2907517 0
15.7229951 64.3065069 0
15.6586808 64.3221977 0
15.5943508 64.3378242 0
15.5300052 64.3533864 0
15.465644 64.3688842 0
15.4012674 64.3843177 0
15.3368754 64.3996868 0
15.2724681 64.4149914 0
15.2080454 64.4302317 0
15.1436076 64.4454075 0
15.0791546 64.4605189 0
15.0146866 64.4755658 0
14.9502035 64.4905483 0
14.8857055 64.5054662 0
14.8211926 64.5203197 0
14.7566649 64.5351086 0
14.6921224 64.549833 0
14.6275653 64.5644928 0
14.5629935 64.5790881 0
14.4984071 64.5936188 0
14.4338062 64.6080849 0
14.369191 64.6224864 0
14.3045613 64.6368233 0
14.2399173 64.6510955 0
14.1752591 64.6653031 0
14.1105867 64.6794461 0
14.0459003 64.6935243 0
13.9811997 64.7075379 0
13.9164852 64.7214867 0
13.8517568 64.7353708 0
13.7870145 64.7491902 0
13.7222584 64.7629448 0
13.6574886 64.7766347 0
13.5927052 64.7902598 0
13.5279081 64.8038201 0
13.4630975 64.8173156 0
13.3982735 64.8307463 0
13.3334361 64.8441122 0
13.2685853 64.8574132 0
13.2037213 64.8706493 0
13.138844 64.8838206 0
13.0739536 64.896927 0
13.0090502 64.9099685 0
12.9441337 64.9229451 0
12.8792043 64.9358568 0
12.814262 64.9487035 0
12.7493069 64.9614853 0
12.6843391 64.9742021 0
12.6193586 64.986854 0
12.5543654 64.9994408 0
12.4893597 65.0119627 0
12.4243415 65.0244196 0
12.3593109 65.0368114 0
12.2942679 65.0491382 0
12.2292126 65.0613999 0
12.1641451 65.0735966 0
12.0990655 65.0857282 0
12.0339737 65.0977947 0
11.9688699 65.1097961 0
11.9037541 65.1217325 0
11.8386264 65.1336037 0
11.7734869 65.1454097 0
11.7083356 65.1571506 0
11.6431727 65.1688264 0
11.577998 65.180437 0
11.5128118 65.1919824 0
11.4476141 65.2034626 0
11.3824049 65.2148776 0
11.3171843 65.2262274 0
11.2519525 65.237512 0
11.1867093 65.2487313 0
11.121455 65.2598854 0
11.0561896 65.2709742 0
10.9909131 65.2819977 0
10.9256256 65.292956 0
10.8603272 65.303849 0
10.7950179 65.3146767 0
10.7296979 65.325439 0
10.6643671 65.3361361 0
10.5990256 65.3467678 0
10.5336736 65.3573341 0
10.468311 65.3678351 0
10.4029379 65.3782707 0
10.3375545 65.388641 0
10.2721607 65.3989458 0
10.2067566 65.4091853 0
10.1413423 65.4193593 0
10.0759179 65.429468 0
10.0104834 65.4395112 0
9.94503889 65.4494889 0
9.87958444 65.4594012 0
9.81412011 65.4692481 0
9.74864597 65.4790295 0
9.68316207 65.4887454 0
9.6176685 65.4983958 0
9.5521653 65.5079807 0
9.48665256 65.5175001 0
9.42113032 65.526954 0
9.35559867 65.5363424 0
9.29005766 65.5456652 0
9.22450736 65.5549225 0
9.15894784 65.5641142 0
9.09337916 65.5732404 0
9.02780138 65.582301 0
8.96221458 65.591296 0
8.89661881 65.6002254 0
8.83101415 65.6090892 0
8.76540065 65.6178874 0
8.69977839 65.62662 0
8.63414743 65.635287 0
8.56850784 65.6438883 0
8.50285968 65.652424 0
8.43720302 65.660894 0
8.37153791 65.6692984 0
8.30586444 65.6776371 0
8.24018266 65.6859101 0
8.17449264 65.6941175 0
8.10879445 65.7022591 0
8.04308815 65.7103351 0
7.9773738 65.7183453 0
7.91165148 65.7262898 0
7.84592124 65.7341686 0
7.78018316 65.7419816 0
7.7144373 65.749729 0
7.64868373 65.7574105 0
7.5829225 65.7650263 0
7.5171537 65.7725764 0
7.45137737 65.7800606 0
7.3855936 65.7874791 0
7.31980243 65.7948318 0
7.25400395 65.8021187 0
7.18819822 65.8093398 0
7.1223853 65.8164951 0
7.05656525 65.8235846 0
6.99073815 65.8306082 0
6.92490406 65.8375661 0
6.85906304 65.844458 0
6.79321516 65.8512842 0
6.72736049 65.8580445 0
6.6614991 65.8647389 0
6.59563104 65.8713675 0
6.52975638 65.8779302 0
6.4638752 65.884427 0
6.39798755 65.8908579 0
6.3320935 65.8972229 0
6.26619313 65.9035221 0
6.20028648 65.9097553 0
6.13437364 65.9159227 0
6.06845466 65.9220241 0
6.00252961 65.9280596 0
5.93659856 65.9340291 0
5.87066158 65.9399328 0
5.80471872 65.9457705 0
5.73877006 65.9515422 0
5.67281566 65.957248 0
5.60685558 65.9628878 0
5.5408899 65.9684617 0
5.47491868 65.9739696 0
5.40894199 65.9794115 0
5.34295988 65.9847875 0
5.27697243 65.9900975 0
5.21097971 65.9953414 0
5.14498177 66.0005194 0
5.07897869 66.0056314 0
5.01297053 66.0106774 0
4.94695736 66.0156573 0
4.88093924 66.0205713 0
4.81491624 66.0254192 0
4.74888842 66.0302011 0
4.68285586 66.034917 0
4.61681861 66.0395668 0
4.55077675 66.0441506 0
4.48473033 66.0486684 0
4.41867943 66.0531201 0
4.35262411 66.0575057 0
4.28656444 66.0618253 0
4.22050048 66.0660789 0
4.15443231 66.0702663 0
4.08835997 66.0743877 0
4.02228355 66.078443 0
3.95620311 66.0824323 0
3.89011871 66.0863555 0
3.82403042 66.0902125 0
3.75793831 66.0940035 0
3.69184243 66.0977284 0
3.62574287 66.1013872 0
3.55963968 66.1049799 0
3.49353293 66.1085065 0
3.42742269 66.111967 0
3.36130902 66.1153613 0
3.29519199 66.1186896 0
3.22907166 66.1219517 0
3.16294811 66.1251477 0
3.09682139 66.1282776 0
3.03069158 66.1313414 0
2.96455873 66.134339 0
2.89842292 66.1372705 0
2.83228421 66.1401358 0
2.76614267 66.142935 0
2.69999836 66.1456681 0
2.63385136 66.148335 0
2.56770172 66.1509358 0
2.50154951 66.1534704 0
2.4353948 66.1559389 0
2.36923765 66.1583412 0
2.30307814 66.1606774 0
2.23691632 66.1629474 0
2.17075226 66.1651512 0
2.10458604 66.1672889 0
2.03841771 66.1693604 0
1.97224734 66.1713657 0
1.906075 66.1733049 0
1.83990075 66.1751779 0
1.77372467 66.1769847 0
1.7075468 66.1787253 0
1.64136724 66.1803998 0
1.57518603 66.1820081 0
1.50900324 66.1835501 0
1.44281895 66.1850261 0
1.37663321 66.1864358 0
1.3104461 66.1877793 0
1.24425768 66.1890567 0
1.17806801 66.1902678 0
1.11187716 66.1914128 0
1.0456852 66.1924916 0
0.979492201 66.1935042 0
0.913298218 66.1944506 0
0.847103322 66.1953308 0
0.780907579 66.1961448 0
0.714711055 66.1968926 0
0.648513816 66.1975742 0
0.582315928 66.1981896 0
0.516117458 66.1987388 0
0.449918473 66.1992219 0
0.383719037 66.1996387 0
0.317519217 66.1999893 0
0.25131908 66.2002737 0
0.185118692 66.2004919 0
0.118918118 66.2006439 0
0.0527174261 66.2007298 0
-0.013483319 66.2007494 0
-0.0796840506 66.2007028 0
-0.145884703 66.20059 0
-0.212085209 66.200411 0
-0.278285503 66.2001658 0
-0.344485518 66.1998545 0
-0.410685189 66.1994769 0
-0.47688445 66.1990331 0
-0.543083233 66.1985231 0
-0.609281474 66.1979469 0
-0.675479105 66.1973045 0
-0.741676061 66.196596 0
-0.807872275 66.1958212 0
-0.874067681 66.1949802 0
-0.940262213 66.1940731 0
-1.00645581 66.1930997 0
-1.07264839 66.1920601 0
-1.1388399 66.1909544 0
-1.20503028 66.1897825 0
-1.27121945 66.1885443 0
-1.33740734 66.18724 0
-1.4035939 66.1858695 0
-1.46977906 66.1844328 0
-1.53596275 66.18293 0
-1.6021449 66.1813609 0
-1.66832545 66.1797257 0
-1.73450433 66.1780243 0
-1.80068147 66.1762567 0
-1.86685682 66.1744229 0
-1.9330303 66.172523 0
-1.99920184 66.1705568 0
-2.06537139 66.1685246 0
-2.13153887 66.1664261 0
-2.19770422 66.1642615 0
-2.26386737 66.1620307 0
-2.33002826 66.1597337 0
-2.39618682 66.1573706 0
-2.46234298 66.1549414 0
-2.52849668 66.1524459 0
-2.59464785 66.1498844 0
-2.66079642 66.1472567 0
-2.72694234 66.1445628 0
-2.79308553 66.1418028 0
-2.85922592 66.1389766 0
-2.92536346 66.1360843 0
-2.99149807 66.1331259 0
-3.05762969 66.1301013 0
-3.12375825 66.1270106 0
-3.18988369 66.1238538 0
-3.25600594 66.1206309 0
-3.32212493 66.1173418 0
-3.3882406 66.1139866 0
-3.45435288 66.1105653 0
-3.52046171 66.1070779 0
-3.58656701 66.1035244 0
-3.65266873 66.0999048 0
-3.7187668 66.0962191 0
-3.78486115 66.0924672 0
-3.85095171 66.0886493 0
-3.91703843 66.0847653 0
-3.98312122 66.0808153 0
-4.04920003 66.0767991 0
-4.1152748 66.0727169 0
-4.18134545 66.0685686 0
-4.24741191 66.0643542 0
-4.31347413 66.0600737 0
-4.37953204 66.0557272 0
-4.44558556 66.0513147 0
-4.51163465 66.0468361 0
-4.57767921 66.0422914 0
-4.64371921 66.0376807 0
-4.70975455 66.033004 0
-4.77578519 66.0282612 0
-4.84181105 66.0234524 0
-4.90783207 66.0185776 0
-4.97384819 66.0136367 0
-5.03985933 66.0086299 0
-5.10586543 66.003557 0
-5.17186642 65.9984182 0
-5.23786224 65.9932133 0
-5.30385282 65.9879424 0
-5.3698381 65.9826056 0
-5.43581801 65.9772028 0
-5.50179249 65.9717339 0
-5.56776146 65.9661992 0
-5.63372486 65.9605984 0
-5.69968263 65.9549317 0
-5.7656347 65.9491991 0
-5.83158101 65.9434005 0
-5.89752148 65.9375359 0
-5.96345606 65.9316054 0
-6.02938467 65.925609 0
-6.09530725 65.9195466 0
-6.16122374 65.9134184 0
-6.22713407 65.9072242 0
-6.29303817 65.9009641 0
-6.35893598 65.8946381 0
-6.42482742 65.8882462 0
-6.49071245 65.8817885 0
-6.55659098 65.8752648 0
-6.62246295 65.8686753 0
-6.68832831 65.8620199 0
-6.75418697 65.8552986 0
-6.82003888 65.8485115 0
-6.88588397 65.8416586 0
-6.95172218 65.8347398 0
-7.01755343 65.8277551 0
-7.08337767 65.8207047 0
-7.14919482 65.8135884 0
-7.21500482 65.8064063 0
-7.28080761 65.7991584 0
-7.34660312 65.7918447 0
-7.41239128 65.7844652 0
-7.47817202 65.7770199 0
-7.54394529 65.7695088 0
-7.60971102 65.761932 0
-7.67546914 65.7542894 0
-7.74121958 65.7465811 0
-7.80696228 65.738807 0
-7.87269717 65.7309671 0
-7.93842419 65.7230616 0
-8.00414327 65.7150903 0
-8.06985435 65.7070533 0
-8.13555735 65.6989506 0
-8.20125223 65.6907822 0
-8.2669389 65.6825481 0
-8.3326173 65.6742483 0
-8.39828737 65.6658828 0
-8.46394904 65.6574517 0
-8.52960225 65.6489549 0
-8.59524693 65.6403925 0
-8.66088302 65.6317645 0
-8.72651044 65.6230708 0
-8.79212914 65.6143114 0
-8.85773904 65.6054865 0
-8.92334009 65.596596 0
-8.98893221 65.5876398 0
-9.05451534 65.5786181 0
-9.12008942 65.5695308 0
-9.18565438 65.5603779 0
-9.25121016 65.5511595 0
-9.31675668 65.5418755 0
-9.38229389 65.532526 0
-9.44782171 65.5231109 0
-9.51334009 65.5136303 0
-9.57884895 65.5040842 0
-9.64434823 65.4944726 0
-9.70983787 65.4847956 0
-9.7753178 65.475053 0
-9.84078796 65.4652449 0
-9.90624827 65.4553714 0
-9.97169868 65.4454324 0
-10.0371391 65.435428 0
-10.1025695 65.4253582 0
-10.1679898 65.4152229 0
-10.2333999 65.4050222 0
-10.2987998 65.3947561 0
-10.3641894 65.3844246 0
-10.4295687 65.3740277 0
-10.4949375 65.3635654 0
-10.5602958 65.3530378 0
-10.6256435 65.3424449 0
-10.6909806 65.3317865 0
-10.7563071 65.3210629 0
-10.8216227 65.3102739 0
-10.8869276 65.2994197 0
-10.9522216 65.2885001 0
-11.0175046 65.2775152 0
-11.0827766 65.2664651 0
-11.1480375 65.2553497 0
-11.2132872 65.244169 0
-11.2785258 65.2329231 0
-11.3437531 65.221612 0
-11.408969 65.2102356 0
-11.4741735 65.198794 0
-11.5393666 65.1872873 0
-11.6045481 65.1757153 0
-11.669718 65.1640782 0
-11.7348762 65.1523759 0
-11.8000227 65.1406084 0
-11.8651574 65.1287758 0
-11.9302802 65.1168781 0
-11.9953911 65.1049153 0
-12.06049 65.0928873 0
-12.1255769 65.0807943 0
-12.1906516 65.0686362 0
-12.2557141 65.056413 0
-12.3207644 65.0441248 0
-12.3858024 65.0317715 0
-12.4508279 65.0193532 0
-12.5158411 65.0068698 0
-12.5808417 64.9943215 0
-12.6458297 64.9817081 0
-12.710805 64.9690298 0
-12.7757677 64.9562865 0
-12.8407176 64.9434783 0
-12.9056546 64.9306051 0
-12.9705788 64.917667 0
-13.03549 64.9046639 0
-13.1003881 64.891596 0
-13.1652731 64.8784632 0
-13.230145 64.8652655 0
-13.2950036 64.8520029 0
-13.359849 64.8386755 0
-13.424681 64.8252832 0
-13.4894995 64.8118261 0
-13.5543046 64.7983042 0
-13.6190961 64.7847175 0
-13.683874 64.771066 0
-13.7486382 64.7573498 0
-13.8133887 64.7435687 0
-13.8781253 64.729723 0
-13.9428481 64.7158125 0
-14.0075569 64.7018373 0
-14.0722518 64.6877974 0
-14.1369325 64.6736928 0
-14.2015991 64.6595235 0
-14.2662515 64.6452896 0
-14.3308897 64.630991 0
-14.3955135 64.6166278 0
-14.4601229 64.6022 0
-14.5247179 64.5877076 0
-14.5892983 64.5731506 0
-14.6538642 64.558529 0
-14.7184154 64.5438429 0
-14.7829518 64.5290922 0
-14.8474735 64.514277 0
-14.9119804 64.4993972 0
-14.9764723 64.484453 0
-15.0409492 64.4694443 0
-15.1054112 64.4543711 0
-15.169858 64.4392335 0
-15.2342896 64.4240314 0
-15.298706 64.4087649 0
